tri_id,valid,p0x_m,p0y_m,p1x_m,p1y_m,p2x_m,p2y_m,foot_area_m2,att,Ponplane_W,I_Wm2,status_code,status_label
430,1,-0.001011755107567453,0.0002937483578821895,-0.00163487900472306,0.0003665863366227041,-0.001656039004651133,2.825244256187659e-06,1.141047405669574e-07,0.6786077881929264,0.0007577443046450574,6640.778471429137,0,ok
431,1,-0.001011755107567453,0.0002937483578821894,-0.001656039004651133,2.82524425618754e-06,-0.001028683107509911,2.739483988976246e-06,9.128379245356584e-08,0.6814042727872027,0.0006086935232385144,6668.14455094144,0,ok
432,1,-0.001028683107509911,-2.739483988975719e-06,-0.001656039004651133,-2.825244256186863e-06,-0.00163487900472306,-0.0003665863366227047,1.141047405669578e-07,0.6786903924965854,0.0007578365419310535,6641.58682772998,0,ok
433,1,-0.001028683107509913,-2.739483988975843e-06,-0.001634879004723062,-0.0003665863366227049,-0.001011755107567455,-0.0002937483578821901,9.128379245356624e-08,0.6813006060974359,0.0006086009185320944,6667.130080530718,0,ok
434,1,-0.001011117846242436,-0.0002991952931027619,-0.001634221659801486,-0.0003722049346214045,-0.001571025525981246,-0.0007310729174583336,1.141129678727569e-07,0.6781939517614957,0.0007572753952827711,6636.19051716524,0,ok
435,1,-0.001011117846242436,-0.0002991952931027619,-0.001571025525981246,-0.0007310729174583337,-0.0009605609391862442,-0.0005862896793723053,9.129037429820552e-08,0.6806583978668647,0.0006080217683550648,6660.305350144858,0,ok
436,1,-0.0009592915032103881,-0.0005916405347241449,-0.001569715289204674,-0.0007365957540577643,-0.001465330904470297,-0.00108574263088403,1.141293099022732e-07,0.6771264090945111,0.0007560698566132794,6624.677370437867,0,ok
437,1,-0.0009592915032103882,-0.0005916405347241448,-0.001465330904470297,-0.00108574263088403,-0.0008757839954228862,-0.0008709580361851571,9.130344792181853e-08,0.6794878060377011,0.000606965247470879,6647.78013630561,0,ok
438,1,-0.0008738926815475008,-0.000876148842203827,-0.001463376863218177,-0.001091105595341827,-0.001319205026305081,-0.001425832772679183,1.141535430862136e-07,0.6755047972804362,0.0007542391890452686,6607.23415720557,0,ok
439,1,-0.0008738926815474999,-0.0008761488422038259,-0.00131920502630508,-0.001425832772679182,-0.0007585552120170232,-0.00114393058407371,9.132283446897073e-08,0.6778072801274042,0.0006054480327606438,6629.755156869996,0,ok
440,1,-0.0007560577616234105,-0.001148897573929021,-0.001316621249012479,-0.001430971451562877,-0.00113459731705435,-0.001746772390684578,1.141853360321971e-07,0.6733548585638456,0.0007518124954132026,6584.142250991074,0,ok
441,1,-0.0007560577616234099,-0.00114889757392902,-0.001134597317054349,-0.001746772390684577,-0.0006104386160569064,-0.001401538325226381,9.134826882575783e-08,0.6756431613957725,0.0006034939404892209,6606.517542662519,0,ok
442,1,-0.0006073565371168884,-0.001406218164156032,-0.001131403334916173,-0.001751622143803087,-0.0009139718263157143,-0.002044242575199195,1.142242542075182e-07,0.6707104772313087,0.0007488280745862284,6555.771186965128,0,ok
443,1,-0.0006073565371168882,-0.001406218164156032,-0.0009139718263157141,-0.002044242575199195,-0.0004334113302365214,-0.001640314509272918,9.137940336601455e-08,0.6730291199740394,0.0006011334155757512,6578.434454949859,0,ok
444,1,-0.0004297722729309791,-0.00164464465979882,-0.0009101932065037718,-0.002048738792541238,-0.0006602756652929334,-0.002314233718232166,1.142697660659932e-07,0.6676129462110757,0.0007453325897784814,6522.570365183351,0,ok
445,1,-0.000429772272930979,-0.001644644659798818,-0.0006602756652929333,-0.002314233718232165,-0.0002298382399623082,-0.001857040600351562,9.141581285279462e-08,0.6700054491744861,0.000598402891295675,6545.945090038999,0,ok
446,1,-0.0002256763843111421,-0.001860959844930019,-0.0006559446219896952,-0.00231831228784342,-0.0003769011281155567,-0.002553099029218876,1.143212505221678e-07,0.6641100944183009,0.0007413800792795719,6485.059215966261,0,ok
447,1,-0.000225676384311142,-0.001860959844930019,-0.0003769011281155565,-0.002553099029218876,-2.441589211831219e-06,-0.002048789238030383,9.145700041773421e-08,0.6666182416239554,0.0005953440418727748,6509.551364614108,0,ok
448,1,2.202002215436982e-06,-0.002052238369363545,-0.000372057110722565,-0.002556697031418302,-6.764190142769181e-05,-0.002757603621325177,1.143780056559784e-07,0.6602553055654644,0.0007370308445680116,6443.816189493838,0,ok
449,1,2.202002215437133e-06,-0.002052238369363545,-6.764190142769166e-05,-0.002757603621325177,0.0002457341696513356,-0.002212963641289045,9.150240452478268e-08,0.6629184749394702,0.0005920029532163231,6469.807610968124,0,ok
450,1,0.0002508112831996469,-0.002215886318046278,-6.23320961022294e-05,-0.002760660248769589,0.0002633561589583808,-0.002924968516252792,1.144392585133558e-07,0.65610646146496,0.0007323502533784751,6399.466956464114,0,ok
451,1,0.0002508112831996467,-0.002215886318046278,0.0002633561589583806,-0.002924968516252792,0.0005113618872481348,-0.002347332932032841,9.155140681068463e-08,0.6589610362785497,0.0005884292385203543,6427.309628754726,0,ok
452,1,0.0005168170222642306,-0.002349676684941799,0.0002690764775280949,-0.00292742620304668,0.0006116491315175845,-0.003052908957520581,1.145041758533464e-07,0.651724843432427,0.0007274074959327482,6352.672210526105,0,ok
453,1,0.0005168170222642305,-0.002349676684941799,0.0006116491315175844,-0.003052908957520581,0.0007908751454558224,-0.002450062888520919,9.160334068267723e-08,0.65480371524323,0.000584675125562463,6382.683439328198,0,ok
454,1,0.0007966455555207826,-0.002451780249451457,0.0006177164564818095,-0.003054714684796309,0.0009725533870272293,-0.00313966647343574,1.145718756804529e-07,0.6471740243330617,0.0007222743313052245,6304.115447316988,0,ok
455,1,0.0007966455555207829,-0.002451780249451458,0.0009725533870272297,-0.00313966647343574,0.001080515099957119,-0.002519741680363002,9.165750054436224e-08,0.6505061933845834,0.0005807945414013792,6336.574071428825,0,ok
456,1,0.001086531048932203,-0.002520791395877661,0.0009788960938544328,-0.003140773204524888,0.001341207505570837,-0.003184034192101827,1.14641439391965e-07,0.6425187812811863,0.0007170238579851493,6254.491061767007,0,ok
457,1,0.001086531048932203,-0.002520791395877661,0.001341207505570837,-0.003184034192101826,0.001376380178305327,-0.002555400185939212,9.171315151357208e-08,0.6461290561162192,0.0005768422179335537,6289.634675220928,0,ok
458,1,0.001382565439438122,-0.002555748467487259,0.001347746262925038,-0.003184402378421648,0.001712636991310887,-0.003185374982274878,1.147119243643524e-07,0.6378240552702744,0.0007117293384245295,6204.493058314563,0,ok
459,1,0.001382565439438122,-0.002555748467487258,0.001712636991310887,-0.003185374982274877,0.001674478022146801,-0.002556526550569841,9.176953949148187e-08,0.6417328494368907,0.0005728728386469718,6242.516218577586,0,ok
460,1,0.001680750637001597,-0.002556148306617169,0.001719285492307362,-0.003184974072071642,0.002081820964417218,-0.003143632075760764,1.147823767998852e-07,0.6331539793956468,0.0007064631020858596,6154.804611839737,0,ok
461,1,0.001680750637001596,-0.002556148306617169,0.002081820964417217,-0.003143632075760765,0.001970779014689481,-0.002523074709568468,9.18259014399082e-08,0.637377199760501,0.000568940243157158,6195.857968565419,0,ok
462,1,0.001977052315740387,-0.002521954700905733,0.002088486986079629,-0.003142441952419435,0.002443759958406691,-0.003059331919024652,1.148518446547767e-07,0.6285709921800909,0.0007012955456241231,6106.088654754197,0,ok
463,1,0.001977052315740388,-0.002521954700905733,0.002443759958406692,-0.003059331919024652,0.002261270693602037,-0.002455466674189907,9.188147572382116e-08,0.6331200106497,0.0005650967019959725,6150.278905995692,0,ok
464,1,0.002267454580657873,-0.002453600532710758,0.002450346740016186,-0.003057344194109142,0.002793543910315722,-0.002933579102992936,1.14919390472814e-07,0.6241350471664533,0.0006962942427426686,6058.979601944444,0,ok
465,1,0.002267454580657873,-0.002453600532710758,0.002793543910315722,-0.002933579102992937,0.002542012316897501,-0.002354588459817793,9.193551237825134e-08,0.6290167456344143,0.0005613922699100291,6106.370165211963,0,ok
466,1,0.002548014763851112,-0.002351983513302612,0.002799951824160781,-0.002930798191646403,0.003126419402549903,-0.002768043329453552,1.149841039534741e-07,0.6199029247174861,0.0006915231703135136,6014.076263909697,0,ok
467,1,0.002548014763851113,-0.002351983513302612,0.003126419402549904,-0.002768043329453552,0.00280918882656241,-0.002221779623548332,9.198728316277904e-08,0.6251198018318324,0.0005578742218524137,6064.688538145099,0,ok
468,1,0.002814917582009451,-0.002218455474348279,0.003132547874278957,-0.002764487242170022,0.003437855200715563,-0.002564938488347827,1.150451140908349e-07,0.6159276471339936,0.0006870420518606113,5971.935942609011,0,ok
469,1,0.002814917582009451,-0.00221845547434828,0.003437855200715563,-0.002564938488347827,0.003059163443158736,-0.002058816471290523,9.203609127266782e-08,0.6214779749933604,0.0005545865721240819,6025.751033701045,0,ok
470,1,0.0030645278769069,-0.002054805285037633,0.003443604821935912,-0.002560639283122991,0.003723605132739762,-0.002326994040542097,1.151016007285909e-07,0.6122579939831136,0.0006829058147118297,5933.06965662553,0,ok
471,1,0.0030645278769069,-0.002054805285037632,0.003723605132739761,-0.002326994040542096,0.003288528125549979,-0.001867889090972917,9.208128058287286e-08,0.6181360130624116,0.0005515696738976364,5990.030442737223,0,ok
472,1,0.003293441163556994,-0.00186323556215004,0.003728879896473423,-0.002321997892530741,0.003979767372266827,-0.002057419022974973,1.151528053870693e-07,0.6089381110726791,0.0006791641532068127,5897.938403879107,0,ok
473,1,0.003293441163556994,-0.00186323556215004,0.003979767372266827,-0.002057419022974973,0.003494151144191717,-0.001651572466505426,9.212224430965544e-08,0.6151342524579809,0.0005488598937493889,5957.951826536886,0,ok
474,1,0.00349853122753923,-0.001646333440372368,0.003984476953008634,-0.002051785884373606,0.004202839224381689,-0.001759859114738311,1.15198041230115e-07,0.6060072039062901,0.0006758611874058155,5866.95034211339,0,ok
475,1,0.00349853122753923,-0.001646333440372368,0.00420283922438169,-0.001759859114738311,0.003673221044637674,-0.001412792024664132,9.21584329840922e-08,0.6125083291744641,0.0005464893538999179,5929.889823476593,0,ok
476,1,0.003676994044145591,-0.00140703576903204,0.004206901219283329,-0.001753661954897441,0.004389766564360201,-0.001438347320837909,1.152367020525165e-07,0.6034993047409922,0.0006730352048148247,5840.458749922436,0,ok
477,1,0.003676994044145591,-0.00140703576903204,0.004389766564360201,-0.001438347320837908,0.003823286320207089,-0.001154784061784414,9.218936164201314e-08,0.6102889554322982,0.0005444857336389273,5906.166654600098,0,ok
478,1,0.00382638733744667,-0.001148589196771766,0.004393108610774079,-0.001431670954729485,0.004537987150066361,-0.001097248942196045,1.152682701824355e-07,0.6014431015301157,0.0006707184717079135,5818.760623772395,0,ok
479,1,0.003826387337446669,-0.001148589196771766,0.004537987150066359,-0.001097248942196045,0.003942290168880494,-0.0008810515867450145,9.22146161459483e-08,0.6085017520099334,0.00054287212087244,5887.050703689261,0,ok
480,1,0.003944665156722205,-0.0008745056952170842,0.004540548837413358,-0.001090188473419141,0.004645467114948712,-0.0007412016030438173,1.15292323207567e-07,0.5998618170132258,0.0006689371006235668,5802.095768503538,0,ok
481,1,0.003944665156722205,-0.000874505695217084,0.004645467114948712,-0.0007412016030438171,0.004028599778750488,-0.0005953161989168252,9.223385856605353e-08,0.6071671264855603,0.0005416669048315011,5872.75555043146,0,ok
482,1,0.004030206920091518,-0.0005885141540933888,0.00464720161551069,-0.0007338605246534804,0.004710730049950641,-0.0003750511974950118,1.153085394484544e-07,0.5987731269292312,0.0006677109614417673,5790.646249059892,0,ok
483,1,0.004030206920091517,-0.0005885141540933887,0.004710730049950641,-0.0003750511974950117,0.004081029667643478,-0.0003014666923666139,9.224683155876364e-08,0.6063001883420687,0.0005408837016535708,5863.439345437178,0,ok
484,1,0.004081840459352005,-0.0002945087514072425,0.004711605403424391,-0.0003675392092434271,0.004732878197165703,-3.784693332570864e-06,1.153167021175304e-07,0.5981891076735381,0.0006670536249946887,5784.53608840487,0,ok
485,1,0.004081840459352005,-0.0002945087514072425,0.004732878197165703,-3.784693332570879e-06,0.004098858694345056,-3.505138678557572e-06,9.225336169402424e-08,0.6059106931485545,0.0005405313057065768,5859.204432022232,0,ok
486,1,0.004747163705740375,4.619460641823407e-06,0.005383458084347255,5.010172149114175e-06,0.005357915867618322,0.0004415147226569585,1.388776856812311e-07,0.5729896990372981,0.0007663877667058355,5518.437054495146,0,ok
487,1,0.004747163705740375,4.619460641823631e-06,0.00535791586761832,0.0004415147226569587,0.004725878525132931,0.0003683732527316939,1.157314047343589e-07,0.5816607760618291,0.0006483212872985548,5601.947792707279,0,ok
488,1,0.004724810548292133,0.0003775421954852557,0.005356757668844503,0.0004514582512511247,0.005280479754901491,0.0008820216964367945,1.388657459704538e-07,0.5734984450538647,0.0007670768046320037,5523.87343092668,0,ok
489,1,0.004724810548292133,0.0003775421954852557,0.005280479754901491,0.0008820216964367945,0.00466124562000629,0.0007363450664733138,1.157214549753783e-07,0.5823356674608188,0.0006490807819847063,5608.992577243429,0,ok
490,1,0.00465912940254096,0.0007453056364211163,0.005278185396127824,0.0008917365592113503,0.00515221309963055,0.001310499667086669,1.388420257226896e-07,0.5745979354501828,0.0007685644862225653,5535.53207123055,0,ok
491,1,0.00465912940254096,0.000745305636421116,0.00515221309963055,0.001310499667086669,0.004554152488793231,0.001094274892983882,1.157016881022415e-07,0.5835718643844784,0.0006504731141164587,5621.984646772469,0,ok
492,1,0.004551026954104865,0.001102893330406964,0.005148826020554231,0.001319839294375067,0.004974878628018748,0.001721105390656571,1.388068412541064e-07,0.5762765714449009,0.0007708351622829495,5553.293737675524,0,ok
493,1,0.004551026954104865,0.001102893330406964,0.004974878628018748,0.001721105390656571,0.004406070793658631,0.001437281743974884,1.156723677117546e-07,0.5853560807543858,0.0006524833616641875,5640.788500933245,0,ok
494,1,0.004401992976521094,0.001445431836514104,0.004970462420038769,0.001729931805008984,0.00475091309623495,0.002108245099963327,1.38760661981646e-07,0.5785164926991476,0.0007738647394880519,5576.974975734921,0,ok
495,1,0.004401992976521093,0.001445431836514104,0.00475091309623495,0.002108245099963327,0.004219035206684577,0.001760692915642724,1.156338849847053e-07,0.5876689639658566,0.0006550897791216961,5665.206000891032,0,ok
496,1,0.004214078694092896,0.001768258654107745,0.004745549693553952,0.002116431925118404,0.004483392271585977,0.002466652354624066,1.387041044136828e-07,0.5812935793486077,0.0007776206792174548,5606.327819241838,0,ok
497,1,0.004214078694092897,0.001768258654107746,0.004483392271585978,0.002466652354624066,0.003995614175786253,0.002060109012029131,1.155867536780686e-07,0.5904851185119551,0.000658263820609101,5694.976281127269,0,ok
498,1,0.003989867127044518,0.002066986902718148,0.004477179657070644,0.002474087420072385,0.004175986820777639,0.002791460931865108,1.386379242366303e-07,0.5845774706075626,0.0007820620176706405,5641.039578288837,0,ok
499,1,0.003989867127044518,0.002066986902718148,0.00417598682077764,0.002791460931865108,0.003738873096800347,0.002331464829212085,1.155316035305255e-07,0.5937731539552791,0.0006619701895374957,5729.775830234984,0,ok
500,1,0.003732435921592244,0.002337565791603962,0.004169036340192675,0.002798048389761386,0.003832909835411864,0.003078271682551958,1.38563006582498e-07,0.5883316133673789,0.0007871394256220193,5680.732866844732,0,ok
501,1,0.003732435921592244,0.002337565791603962,0.003832909835411865,0.003078271682551958,0.003452330500941568,0.002571085202262772,1.154691721520822e-07,0.597495770006893,0.0006661669293996294,5769.218891794199,0,ok
502,1,0.003445313286558779,0.002576335999384788,0.003825343228341648,0.003083933575784857,0.003458856855131144,0.003323212391330745,1.384803545835403e-07,0.5925133566237955,0.0007927953294857624,5724.966056521014,0,ok
503,1,0.003445313286558779,0.002576335999384788,0.003458856855131144,0.003323212391330745,0.003139907975550026,0.002775735012339695,1.154002954862836e-07,0.6016098933449993,0.0006708055724038508,5812.858360346071,0,ok
504,1,0.003132427762563751,0.002780079181745227,0.003450803120417744,0.003327889636217545,0.0030589393595549,0.003522989810337968,1.383910763412361e-07,0.5970741092199129,0.0007989641176397612,5773.234364257169,0,ok
505,1,0.003132427762563752,0.002780079181745228,0.003058939359554901,0.003522989810337968,0.002805874628511382,0.002942662660178914,1.153258969510301e-07,0.6060668819195548,0.0006758313639605359,5860.187363186162,0,ok
506,1,0.002798052637582502,0.002946060935283983,0.003050531576959389,0.003526642583467336,0.002638612789336926,0.003674933178999573,1.382963704575422e-07,0.6019595791214681,0.000805572456981703,5824.971792943898,0,ok
507,1,0.002798052637582502,0.002946060935283984,0.002638612789336926,0.003674933178999573,0.002454786981230449,0.003069636431560848,1.152469753812851e-07,0.6108128127027542,0.0006811835813004145,5910.641724407732,0,ok
508,1,0.002446745892316797,0.003072066665016658,0.002629985017197837,0.003677540723913785,0.002203600222999577,0.00377702869412584,1.381975102965423e-07,0.6071101120971862,0.0008125397442516692,5879.554143255785,0,ok
509,1,0.002446745892316798,0.003072066665016659,0.002203600222999578,0.003777028694125841,0.002091425230484914,0.003154973306860038,1.151645919137853e-07,0.6157888680378071,0.0006867959636131164,5963.603501736597,0,ok
510,1,0.002083286609512909,0.003156429928599149,0.002194884584032834,0.003778588588514936,0.001759812879109396,0.003827944550836087,1.380958271639825e-07,0.6124611461358653,0.0008197787145831378,5936.303300531217,0,ok
511,1,0.002083286609512909,0.003156429928599149,0.001759812879109396,0.003827944550836087,0.001720726855410044,0.003197559897200108,1.150798559699854e-07,0.6209318338206209,0.0006925972689380186,6018.405767892675,0,ok
512,1,0.001712608812865944,0.003198052958747123,0.001751136933571642,0.003828471497462127,0.001313268633038061,0.003827046331887283,1.379926926103544e-07,0.6179437951130693,0.0008271962259254531,5994.492971168996,0,ok
513,1,0.001712608812865944,0.003198052958747123,0.001313268633038061,0.003827046331887283,0.001347718562421293,0.003196865320768087,1.149939105086286e-07,0.6261747196784861,0.0006985119695678203,6074.338775664191,0,ok
514,1,0.001339733713845417,0.003196419193407701,0.001304753120937281,0.003826570555433947,0.0008700097349031512,0.00377440267700224,1.378895000798049e-07,0.6234855711050494,0.0008346942323872199,6053.355998129899,0,ok
515,1,0.001339733713845418,0.003196419193407701,0.0008700097349031517,0.003774402677002241,0.0009774475588169764,0.003152945961381279,1.149079167331707e-07,0.6314475071061006,0.0007044610929576031,6130.657599453673,0,ok
516,1,0.0009697013396161687,0.003151597768028512,0.0008617667477079488,0.003772968023495101,0.0004360208918549778,0.003670781311401947,1.377876461417097e-07,0.62901124939566,0.0008421709522601713,6112.093325072326,0,ok
517,1,0.0009697013396161684,0.003151597768028512,0.0004360208918549775,0.003670781311401947,0.0006149131264053593,0.003066442174617551,1.148230384514246e-07,0.6366780262764148,0.0007103632091735184,6186.591286504183,0,ok
518,1,0.0006075024936658119,0.0030642400431284,0.0004281525103491403,0.00366844315603902,1.714883577362998e-05,0.003517635651007443,1.376885115538345e-07,0.6344438737857387,0.0008495222277027944,6169.884604865105,0,ok
519,1,0.0006075024936658122,0.003064240043128401,1.714883577363029e-05,0.003517635651007444,0.0002649994315195535,0.002938567122268753,1.147404262948621e-07,0.6417929561399073,0.0007161355589668023,6241.35348012795,0,ok
520,1,0.0002580119646563567,0.00293556835108153,9.746245593819581e-06,0.003514458723720824,-0.0003809755607929011,0.003317082328310027,1.3759344241507e-07,0.6397058925459888,0.0008566430631348077,6225.900363409929,0,ok
521,1,0.0002580119646563564,0.002935568351081529,-0.0003809755607929014,0.003317082328310027,-6.758954066591081e-05,0.002771088021572532,1.146612020125584e-07,0.6467189357258221,0.0007216953089209707,6294.154397944704,0,ok
522,1,-7.407614942437362e-05,0.00276735724684944,-0.0003878324894622887,0.003313138563993362,-0.0007530116291394438,0.003071870095961966,1.375037316712837e-07,0.6447204076052324,0.0008634293187969785,6279.315537858214,0,ok
523,1,-7.407614942437347e-05,0.002767357246849441,-0.0007530116291394436,0.003071870095961967,-0.000378392099155336,0.002566300190156611,1.14586443059403e-07,0.6513837676089623,0.0007269609121871121,6344.213964388846,0,ok
524,1,-0.0003843101931527702,0.002561907637133821,-0.0007592543349005889,0.00306723660820841,-0.001093978799865481,0.002785340663622963,1.374206012394912e-07,0.6494125117753001,0.0008697795252667264,6329.324114591152,0,ok
525,1,-0.0003843101931527703,0.002561907637133821,-0.001093978799865481,0.002785340663622963,-0.0006632472472901801,0.002326994349979281,1.145171676995759e-07,0.6557176877194115,0.0007318535455664812,6390.775813513168,0,ok
526,1,-0.0006685390388956072,0.002322014240426056,-0.001099549654621511,0.002780097927502802,-0.001399321228899237,0.002461382107085269,1.373451850128444e-07,0.6537106814861053,0.0008755967746786469,6375.15450284451,0,ok
527,1,-0.0006685390388956078,0.002322014240426058,-0.001399321228899238,0.002461382107085271,-0.0009183486841270464,0.002056417723411447,1.14454320844037e-07,0.6596546695066671,0.0007362985866427001,6433.121801019891,0,ok
528,1,-0.0009229658337799328,0.002050926896584176,-0.001404172868815225,0.002455612418725633,-0.001664966427255207,0.002104375557397524,1.37278513001607e-07,0.6575481861755081,0.0008807906357158728,6416.085201225643,0,ok
529,1,-0.0009229658337799324,0.002050926896584175,-0.001664966427255206,0.002104375557397523,-0.001140293799146584,0.001758229512144084,1.143987608346727e-07,0.6631337253916305,0.0007402270888433804,6470.586599387602,0,ok
530,1,-0.001144196810890732,0.001752306299252155,-0.001669060877754494,0.002098161816939504,-0.00188737726314889,0.001719135932380751,1.372214968531757e-07,0.6608644706732377,0.0008852790328336493,6451.460253205666,0,ok
531,1,-0.001144196810890732,0.001752306299252155,-0.00188737726314889,0.00171913593238075,-0.00132612713205273,0.001436451395453194,1.143512473776463e-07,0.6661001648892478,0.0007435772082269281,6502.571902615594,0,ok
532,1,-0.001329284642310728,0.001430174768452221,-0.001890684952383853,0.001712560773516132,-0.002063596800280539,0.00131084751480917,1.37174916977169e-07,0.6636064641025662,0.0008889900262910244,6480.703949972029,0,ok
533,1,-0.001329284642310728,0.00143017476845222,-0.002063596800280539,0.00131084751480917,-0.001473377848891299,0.001095413719529752,1.143124308143076e-07,0.6685067671318349,0.00074629553386981,6528.559742396818,0,ok
534,1,-0.001475765886261429,0.001088862715156844,-0.002066095556528345,0.001303992779908051,-0.002191285529355455,0.0008849952121802813,1.371394114799362e-07,0.6657297683569342,0.0008918634288959433,6503.334229536378,0,ok
535,1,-0.001475765886261429,0.001088862715156844,-0.002191285529355454,0.0008849952121802814,-0.001580090863617354,0.0007396980753837026,1.142828428999468e-07,0.670314826030071,0.0007483382742751234,6548.124419080864,0,ok
536,1,-0.001581692153653444,0.0007329514759293113,-0.002192959652932632,0.0008779417484367929,-0.002268750640106525,0.0004472923541870961,1.371154670865315e-07,0.6671996813009903,0.0008938521982011672,6518.974242614587,0,ok
537,1,-0.001581692153653445,0.0007329514759293113,-0.002268750640106525,0.0004472923541870961,-0.001644851309631689,0.0003740769807212306,1.142628892387763e-07,0.671495029095537,0.0007496722553731623,6560.942580460791,0,ok
538,1,-0.00164565469015238,0.0003672132152497246,-0.002269590129986446,0.000440120084629798,-0.002294967067658092,3.60589753967636e-06,1.371034121979889e-07,0.6679920145247014,0.0008949235492656395,6527.36160915743,0,ok
539,1,-0.001645654690152379,0.0003672132152497245,-0.002294967067658092,3.605897539676233e-06,-0.001666802138212084,3.451392674623106e-06,1.142528434983241e-07,0.6720281359721706,0.0007502756913924501,6566.801038990817,0,ok
540,1,-0.001666802138212084,-3.451392674622418e-06,-0.002294967067658092,-3.605897539675396e-06,-0.002269590129986446,-0.0004401200846297988,1.371034121979895e-07,0.6680936725759188,0.0008950597427859681,6528.354972620392,0,ok
541,1,-0.001666802138212084,-3.451392674622354e-06,-0.002269590129986446,-0.0004401200846297987,-0.00164565469015238,-0.0003672132152497252,1.142528434983246e-07,0.6719054297699005,0.0007501386979009328,6565.602001073458,0,ok
542,1,-0.001644851309631688,-0.0003740769807212311,-0.002268750640106524,-0.0004472923541870968,-0.002192959652932632,-0.0008779417484367918,1.371154670865309e-07,0.6675029697470618,0.0008942585159075528,6521.937567723146,0,ok
543,1,-0.001644851309631688,-0.000374076980721231,-0.002192959652932633,-0.0008779417484367917,-0.001581692153653445,-0.0007329514759293102,1.142628892387759e-07,0.6711289229861215,0.0007492635262227426,6557.365485980335,0,ok
544,1,-0.001580090863617353,-0.0007396980753837009,-0.002191285529355454,-0.0008849952121802795,-0.002066095556528344,-0.001303992779908048,1.371394114799356e-07,0.6662296711598772,0.0008925331376113069,6508.217644946582,0,ok
545,1,-0.001580090863617354,-0.0007396980753837015,-0.002066095556528344,-0.001303992779908049,-0.001475765886261429,-0.001088862715156842,1.142828428999464e-07,0.6697113096278278,0.0007476645096418276,6542.228830415086,0,ok
546,1,-0.0014733778488913,-0.00109541371952975,-0.00206359680028054,-0.001310847514809167,-0.001890684952383854,-0.001712560773516131,1.371749169771696e-07,0.6642947564129268,0.0008899120863253755,6487.425733040436,0,ok
547,1,-0.0014733778488913,-0.00109541371952975,-0.001890684952383854,-0.001712560773516131,-0.001329284642310728,-0.00143017476845222,1.143124308143081e-07,0.667675665501829,0.0007453677236139406,6520.44330003562,0,ok
548,1,-0.00132612713205273,-0.001436451395453193,-0.001887377263148891,-0.00171913593238075,-0.001669060877754495,-0.002098161816939503,1.372214968531756e-07,0.661729915689792,0.0008864383633185286,6459.908860103753,0,ok
549,1,-0.00132612713205273,-0.001436451395453193,-0.001669060877754495,-0.002098161816939503,-0.001144196810890734,-0.001752306299252154,1.143512473776462e-07,0.6650549088702807,0.0007424103738776294,6492.367953152369,0,ok
550,1,-0.001140293799146585,-0.001758229512144085,-0.001664966427255208,-0.002104375557397524,-0.001404172868815224,-0.002455612418725634,1.372785130016078e-07,0.6585767992222473,0.0008821684704637953,6426.121984971263,0,ok
551,1,-0.001140293799146585,-0.001758229512144085,-0.001404172868815225,-0.002455612418725634,-0.0009229658337799324,-0.002050926896584177,1.143987608346732e-07,0.6618910431322609,0.0007388399371483514,6458.461016165271,0,ok
552,1,-0.0009183486841270452,-0.002056417723411447,-0.001399321228899237,-0.00246138210708527,-0.001099549654621512,-0.002780097927502802,1.373451850128438e-07,0.6548860506677004,0.0008771710941652411,6386.617005053455,0,ok
553,1,-0.0009183486841270449,-0.002056417723411447,-0.001099549654621512,-0.002780097927502801,-0.0006685390388956076,-0.002322014240426056,1.144543208440364e-07,0.6582342113129956,0.0007347130883377003,6419.269127802286,0,ok
554,1,-0.0006632472472901809,-0.002326994349979281,-0.001093978799865482,-0.002785340663622962,-0.0007592543349005902,-0.00306723660820841,1.374206012394911e-07,0.6507161627144158,0.0008715255478246191,6342.029797306443,0,ok
555,1,-0.0006632472472901806,-0.00232699434997928,-0.0007592543349005899,-0.003067236608208409,-0.0003843101931527709,-0.002561907637133819,1.145171676995759e-07,0.6541415984566503,0.0007300944554325963,6375.414884062838,0,ok
556,1,-0.0003783920991553366,-0.00256630019015661,-0.0007530116291394444,-0.003071870095961966,-0.0003878324894622911,-0.003313138563993362,1.375037316712833e-07,0.6461321986528713,0.0008653200326136432,6293.065810623082,0,ok
557,1,-0.0003783920991553367,-0.002566300190156611,-0.0003878324894622912,-0.003313138563993363,-7.407614942437546e-05,-0.002767357246849441,1.145864430594028e-07,0.6496762222099753,0.0007250552479342153,6327.583164077612,0,ok
558,1,-6.758954066591251e-05,-0.002771088021572532,-0.0003809755607929037,-0.003317082328310027,9.746245593819346e-06,-0.003514458723720825,1.37593442415071e-07,0.6412044265182738,0.0008586497802014958,6240.484758069005,0,ok
559,1,-6.758954066591297e-05,-0.002771088021572531,9.746245593818851e-06,-0.003514458723720824,0.0002580119646563562,-0.00293556835108153,1.146612020125591e-07,0.6449056538032651,0.0007196718069250235,6276.506737180341,0,ok
560,1,0.0002649994315195532,-0.002938567122268753,1.714883577362977e-05,-0.003517635651007443,0.0004281525103491385,-0.003668443156039021,1.376885115538341e-07,0.6360069126879039,0.0008516151414261607,6185.0849560037,0,ok
