tri_id,v0x_m,v0y_m,v0z_m,v1x_m,v1y_m,v1z_m,v2x_m,v2y_m,v2z_m,area_face_m2,Sdotn_Wm2,Pin_W,R,T,A
181,0.002126666666666667,0.001085418506076496,0.00204960469386701,0.002244629960153615,0.001726246280934915,0.002107993341788815,0.001996419973435743,0.00115083085395661,0.002039759894680999,4.598436821211673e-08,9709.136129586877,0.0004464684908044889,0.02069173328505033,0.9793082667149499,-2.220446049250313e-16
182,0.001996419973435743,0.00115083085395661,0.002039759894680999,0.002244629960153615,0.001726246280934915,0.002107993341788815,0.00203919007749685,0.001801020283153119,0.002092465005987094,6.893326485154331e-08,9715.618596859031,0.0006697293099338632,0.02065287444627077,0.979347125553729,2.220446049250313e-16
183,0.001996419973435743,0.00115083085395661,0.002039759894680999,0.00203919007749685,0.001801020283153119,0.002092465005987094,0.001859460051664567,0.001200680188768746,0.002029407670813186,4.595550990102877e-08,9715.618596859034,0.0004464862066225746,0.02065287444627074,0.9793471255537296,-3.33066907387547e-16
184,0.001859460051664567,0.001200680188768746,0.002029407670813186,0.00203919007749685,0.001801020283153119,0.002092465005987094,0.001826458574013829,0.001851438575662951,0.002076385527265777,6.888807335349242e-08,9722.394490715469,0.0006697570248479978,0.02061234684640227,0.9793876531535979,-1.110223024625157e-16
185,0.001859460051664567,0.001200680188768746,0.002029407670813186,0.001826458574013829,0.001851438575662951,0.002076385527265777,0.001717639049342553,0.001234292383775301,0.002018688018332308,4.59253822356616e-08,9722.394490715466,0.0004465046832319983,0.02061234684640227,0.9793876531535975,2.220446049250313e-16
186,0.001717639049342553,0.001234292383775301,0.002018688018332308,0.001826458574013829,0.001851438575662951,0.002076385527265777,0.001609312278351694,0.001876819337549984,0.002059972352990483,6.884158582773565e-08,9729.373561338445,0.0006697855050729827,0.02057070013024469,0.979429299869755,3.33066907387547e-16
187,0.001717639049342553,0.001234292383775301,0.002018688018332308,0.001609312278351694,0.001876819337549984,0.002059972352990483,0.001572874852234463,0.001251212891699989,0.002007745902148779,4.589439055182377e-08,9729.373561338447,0.0004465236700486552,0.02057070013024468,0.9794292998697548,5.551115123125783e-16
188,0.001572874852234463,0.001251212891699989,0.002007745902148779,0.001609312278351694,0.001876819337549984,0.002059972352990483,0.001390687721648306,0.001876819337549984,0.00204344744318675,6.87944289571515e-08,9736.462311382775,0.0006698143647744054,0.02052849850457875,0.9794715014954211,2.220446049250313e-16
189,0.001572874852234463,0.001251212891699989,0.002007745902148779,0.001390687721648306,0.001876819337549984,0.00204344744318675,0.001427125147765537,0.001251212891699989,0.001996729295612957,4.586295263810102e-08,9736.462311382784,0.0004465429098496042,0.02052849850457874,0.9794715014954217,-4.440892098500626e-16
190,0.001427125147765537,0.001251212891699989,0.001996729295612957,0.001390687721648306,0.001876819337549984,0.00204344744318675,0.001173541425986171,0.001851438575662951,0.002027034268911457,6.874723973952467e-08,9743.565210100447,0.0006698432134164675,0.02048631305105286,0.979513686948947,1.110223024625157e-16
191,0.001427125147765537,0.001251212891699989,0.001996729295612957,0.001173541425986171,0.001851438575662951,0.002027034268911457,0.001282360950657448,0.001234292383775301,0.001985787179429428,4.58314931596831e-08,9743.565210100449,0.000446562142277645,0.02048631305105286,0.9795136869489471,0
192,0.001282360950657448,0.001234292383775301,0.001985787179429428,0.001173541425986171,0.001851438575662951,0.002027034268911457,0.0009608099225031504,0.001801020283153119,0.00201095479019014,6.870065691625551e-08,9750.585964207699,0.0006698716610594895,0.02044471397959709,0.9795552860204031,-2.220446049250313e-16
193,0.001282360950657448,0.001234292383775301,0.001985787179429428,0.0009608099225031504,0.001801020283153119,0.00201095479019014,0.001140539948335434,0.001200680188768746,0.00197506752694855,4.58004379441703e-08,9750.585964207699,0.0004465811073729926,0.02044471397959711,0.9795552860204033,-4.440892098500626e-16
194,0.001140539948335434,0.001200680188768746,0.00197506752694855,0.0009608099225031504,0.001801020283153119,0.00201095479019014,0.0007553700398463853,0.001726246280934915,0.001995426454388419,6.865531230711986e-08,9757.428829813189,0.0006698993236253195,0.02040426292880532,0.9795957370711943,3.33066907387547e-16
195,0.001140539948335434,0.001200680188768746,0.00197506752694855,0.0007553700398463853,0.001726246280934915,0.001995426454388419,0.001003580026564257,0.00115083085395661,0.001964715303080736,4.577020820474662e-08,9757.428829813187,0.0004465995490835467,0.0204042629288053,0.9795957370711948,-1.110223024625157e-16
196,0.001003580026564257,0.00115083085395661,0.001964715303080736,0.0007553700398463853,0.001726246280934915,0.001995426454388419,0.0005600000000000005,0.001628127759114745,0.001980659255609403,6.861182216920958e-08,9763.999947522354,0.0006699258280595755,0.02036550541719849,0.9796344945828017,-2.220446049250313e-16
197,0.001003580026564257,0.00115083085395661,0.001964715303080736,0.0005600000000000005,0.001628127759114745,0.001980659255609403,0.0008733333333333337,0.001085418506076497,0.001954870503894725,4.5741214779473e-08,9763.999947522356,0.0004466172187063831,0.02036550541719849,0.9796344945828017,-2.220446049250313e-16
198,0.0008733333333333337,0.001085418506076497,0.001954870503894725,0.0005600000000000005,0.001628127759114745,0.001980659255609403,0.0003773418475987624,0.001507991602379483,0.001966852894883686,6.857077870164968e-08,9770.208680832806,0.000669950817322323,0.02032896354531358,0.9796710364546863,1.110223024625157e-16
199,0.0008733333333333337,0.001085418506076497,0.001954870503894725,0.0003773418475987624,0.001507991602379483,0.001966852894883686,0.0007515612317325083,0.001005327734919655,0.001945666263410914,4.571385246776647e-08,9770.2086808328,0.0004466338782148819,0.02032896354531362,0.9796710364546862,1.110223024625157e-16
200,0.0007515612317325083,0.001005327734919655,0.001945666263410914,0.0003773418475987624,0.001507991602379483,0.001966852894883686,0.0002098657208067811,0.001367462446157332,0.001954194079555494,6.853274181932724e-08,9775.968936260399,0.000669973955142497,0.02029512904331122,0.979704870956689,-2.220446049250313e-16
201,0.0007515612317325083,0.001005327734919655,0.001945666263410914,0.0002098657208067811,0.001367462446157332,0.001954194079555494,0.0006399104805378541,0.0009116416307715545,0.001937227053192119,4.568849454621818e-08,9775.968936260399,0.0004466493034283316,0.02029512904331122,0.979704870956689,-2.220446049250313e-16
202,0.0006399104805378541,0.0009116416307715545,0.001937227053192119,0.0002098657208067811,0.001367462446157332,0.001954194079555494,5.983644693632103e-05,0.001208440706210694,0.001942853998386147,6.849823131841477e-08,9781.200442404677,0.0006699949304756165,0.02026445675244491,0.9797355432475547,3.33066907387547e-16
203,0.0006399104805378541,0.0009116416307715545,0.001937227053192119,5.983644693632103e-05,0.001208440706210694,0.001942853998386147,0.000539890964624214,0.0008056271374737958,0.001929666999079221,4.566548754560982e-08,9781.200442404674,0.0004466632869837439,0.02026445675244491,0.9797355432475547,3.33066907387547e-16
204,0.000539890964624214,0.0008056271374737958,0.001929666999079221,5.983644693632103e-05,0.001208440706210694,0.001942853998386147,-7.071708545632006e-05,0.001033076878773116,0.001932986006519734,6.846771955377355e-08,9785.829964486018,0.0006700134616093424,0.02023735862147718,0.979762641378523,-1.110223024625157e-16
205,0.000539890964624214,0.0008056271374737958,0.001929666999079221,-7.071708545632006e-05,0.001033076878773116,0.001932986006519734,0.0004528552763624534,0.0006887179191820772,0.001923088337834946,4.564514636918234e-08,9785.829964486018,0.0004466756410728947,0.02023735862147716,0.9797626413785225,3.33066907387547e-16
206,0.0004528552763624534,0.0006887179191820772,0.001923088337834946,-7.071708545632006e-05,0.001033076878773116,0.001932986006519734,-0.0001800293638080147,0.0008437424587768691,0.001924723551617867,6.8441624743247e-08,9789.792430856171,0.000670029299866938,0.02021419829115165,0.9797858017088483,0
207,0.0004528552763624534,0.0006887179191820772,0.001923088337834946,-0.0001800293638080147,0.0008437424587768691,0.001924723551617867,0.0003799804241279901,0.0005624949725179127,0.001917580034567035,4.562774982883137e-08,9789.792430856172,0.0004466861999112923,0.02021419829115165,0.9797858017088483,0
208,0.0003799804241279901,0.0005624949725179127,0.001917580034567035,-0.0001800293638080147,0.0008437424587768691,0.001924723551617867,-0.0002666221270775076,0.0006429978694522574,0.001918178369208987,6.842030500631619e-08,9793.031948665886,0.0006700422328643189,0.02019528633131639,0.9798047136686837,-1.110223024625157e-16
209,0.0003799804241279901,0.0005624949725179127,0.001917580034567035,-0.0002666221270775076,0.0006429978694522574,0.001918178369208987,0.0003222519152816616,0.000428665246301505,0.001913216579627781,4.561353667087747e-08,9793.031948665885,0.000446694821909546,0.0201952863313164,0.9798047136686837,-1.110223024625157e-16
210,0.0003222519152816616,0.000428665246301505,0.001913216579627781,-0.0002666221270775076,0.0006429978694522574,0.001918178369208987,-0.0003293243566900687,0.0004335578369957878,0.001913438971657017,6.840405323469843e-08,9795.502687301365,0.0006700520872827941,0.02018087618640468,0.9798191238135953,1.110223024625157e-16
211,0.0003222519152816616,0.000428665246301505,0.001913216579627781,-0.0003293243566900687,0.0004335578369957878,0.001913438971657017,0.0002804504288732876,0.0002890385579971919,0.001910056981259801,4.560270215646561e-08,9795.502687301365,0.0004467013915218627,0.02018087618640468,0.9798191238135953,1.110223024625157e-16
212,0.0002804504288732876,0.0002890385579971919,0.001910056981259801,-0.0003293243566900687,0.0004335578369957878,0.001913438971657017,-0.0003672881125548527,0.0002182546785554322,0.001910569451183488,6.839309288021836e-08,9797.169610372799,0.0006700587311254796,0.02017116087584951,0.9798288391241503,2.220446049250313e-16
213,0.0002804504288732876,0.0002890385579971919,0.001910056981259801,-0.0003672881125548527,0.0002182546785554322,0.001910569451183488,0.0002551412582967648,0.0001455031190369548,0.001908143967610782,4.55953952534789e-08,9797.169610372799,0.0004467058207503196,0.02017116087584951,0.9798288391241503,2.220446049250313e-16
214,0.0002551412582967648,0.0001455031190369548,0.001908143967610782,-0.0003672881125548527,0.0002182546785554322,0.001910569451183488,-0.0003799999999999999,2.302335982397024e-19,0.001909608613130189,6.838757473100831e-08,9798.009039909935,0.0006700620754319357,0.02016627048674525,0.9798337295132548,0
215,0.0002551412582967648,0.0001455031190369548,0.001908143967610782,-0.0003799999999999999,2.302335982397024e-19,0.001909608613130189,0.0002466666666666667,1.534890654931349e-19,0.001907503408908583,4.559171648733888e-08,9798.009039909934,0.000446708050287957,0.02016627048674525,0.9798337295132548,0
216,0.0002466666666666667,1.534890654931349e-19,0.001907503408908583,-0.0003799999999999999,2.302335982397024e-19,0.001909608613130189,-0.0003672881125548527,-0.0002182546785554326,0.001910569451183488,6.838757473100859e-08,9798.009039909935,0.0006700620754319384,0.02016627048674525,0.9798337295132548,0
217,0.0002466666666666667,1.534890654931349e-19,0.001907503408908583,-0.0003672881125548527,-0.0002182546785554326,0.001910569451183488,0.0002551412582967648,-0.0001455031190369551,0.001908143967610782,4.559171648733904e-08,9798.009039909935,0.0004467080502879588,0.02016627048674525,0.9798337295132548,0
218,0.0002551412582967648,-0.0001455031190369551,0.001908143967610782,-0.0003672881125548527,-0.0002182546785554326,0.001910569451183488,-0.000329324356690069,-0.0004335578369957873,0.001913438971657017,6.839309288021807e-08,9797.169610372801,0.0006700587311254769,0.02017116087584951,0.9798288391241503,2.220446049250313e-16
219,0.0002551412582967648,-0.0001455031190369551,0.001908143967610782,-0.000329324356690069,-0.0004335578369957873,0.001913438971657017,0.0002804504288732874,-0.0002890385579971916,0.001910056981259801,4.559539525347872e-08,9797.169610372797,0.0004467058207503178,0.02017116087584951,0.9798288391241503,2.220446049250313e-16
220,0.0002804504288732874,-0.0002890385579971916,0.001910056981259801,-0.000329324356690069,-0.0004335578369957873,0.001913438971657017,-0.000266622127077508,-0.0006429978694522563,0.001918178369208987,6.840405323469821e-08,9795.502687301361,0.0006700520872827916,0.02018087618640468,0.9798191238135953,1.110223024625157e-16
221,0.0002804504288732874,-0.0002890385579971916,0.001910056981259801,-0.000266622127077508,-0.0006429978694522563,0.001918178369208987,0.0003222519152816614,-0.0004286652463015042,0.001913216579627781,4.560270215646547e-08,9795.502687301363,0.0004467013915218612,0.02018087618640468,0.9798191238135953,1.110223024625157e-16
222,0.0003222519152816614,-0.0004286652463015042,0.001913216579627781,-0.000266622127077508,-0.0006429978694522563,0.001918178369208987,-0.0001800293638080149,-0.0008437424587768688,0.001924723551617867,6.842030500631648e-08,9793.031948665885,0.0006700422328643216,0.02019528633131639,0.9798047136686837,-1.110223024625157e-16
223,0.0003222519152816614,-0.0004286652463015042,0.001913216579627781,-0.0001800293638080149,-0.0008437424587768688,0.001924723551617867,0.0003799804241279899,-0.0005624949725179125,0.001917580034567035,4.561353667087761e-08,9793.031948665888,0.0004466948219095475,0.02019528633131639,0.9798047136686837,-1.110223024625157e-16
224,0.0003799804241279899,-0.0005624949725179125,0.001917580034567035,-0.0001800293638080149,-0.0008437424587768688,0.001924723551617867,-7.071708545632049e-05,-0.001033076878773115,0.001932986006519734,6.844162474324691e-08,9789.792430856172,0.0006700292998669371,0.02021419829115165,0.9797858017088483,0
225,0.0003799804241279899,-0.0005624949725179125,0.001917580034567035,-7.071708545632049e-05,-0.001033076878773115,0.001932986006519734,0.0004528552763624529,-0.0006887179191820768,0.001923088337834946,4.562774982883131e-08,9789.792430856172,0.0004466861999112917,0.02021419829115165,0.9797858017088483,0
226,0.0004528552763624529,-0.0006887179191820768,0.001923088337834946,-7.071708545632049e-05,-0.001033076878773115,0.001932986006519734,5.983644693632146e-05,-0.001208440706210694,0.001942853998386147,6.846771955377388e-08,9785.829964486014,0.0006700134616093454,0.02023735862147718,0.979762641378523,-1.110223024625157e-16
227,0.0004528552763624529,-0.0006887179191820768,0.001923088337834946,5.983644693632146e-05,-0.001208440706210694,0.001942853998386147,0.0005398909646242143,-0.0008056271374737959,0.001929666999079221,4.564514636918258e-08,9785.829964486024,0.0004466756410728974,0.02023735862147714,0.979762641378523,-1.110223024625157e-16
228,0.0005398909646242143,-0.0008056271374737959,0.001929666999079221,5.983644693632146e-05,-0.001208440706210694,0.001942853998386147,0.0002098657208067809,-0.001367462446157331,0.001954194079555494,6.849823131841445e-08,9781.200442404672,0.000669994930475613,0.02026445675244491,0.9797355432475547,3.33066907387547e-16
229,0.0005398909646242143,-0.0008056271374737959,0.001929666999079221,0.0002098657208067809,-0.001367462446157331,0.001954194079555494,0.0006399104805378539,-0.0009116416307715543,0.001937227053192119,4.566548754560965e-08,9781.20044240467,0.000446663286983742,0.02026445675244491,0.979735543247555,1.110223024625157e-16
230,0.0006399104805378539,-0.0009116416307715543,0.001937227053192119,0.0002098657208067809,-0.001367462446157331,0.001954194079555494,0.000377341847598762,-0.001507991602379482,0.001966852894883686,6.853274181932718e-08,9775.968936260399,0.0006699739551424965,0.02029512904331122,0.979704870956689,-2.220446049250313e-16
231,0.0006399104805378539,-0.0009116416307715543,0.001937227053192119,0.000377341847598762,-0.001507991602379482,0.001966852894883686,0.0007515612317325081,-0.001005327734919655,0.001945666263410914,4.568849454621813e-08,9775.968936260393,0.0004466493034283309,0.02029512904331125,0.9797048709566886,2.220446049250313e-16
232,0.0007515612317325081,-0.001005327734919655,0.001945666263410914,0.000377341847598762,-0.001507991602379482,0.001966852894883686,0.0005599999999999992,-0.001628127759114744,0.001980659255609403,6.857077870164946e-08,9770.208680832809,0.000669950817322321,0.02032896354531358,0.9796710364546863,1.110223024625157e-16
233,0.0007515612317325081,-0.001005327734919655,0.001945666263410914,0.0005599999999999992,-0.001628127759114744,0.001980659255609403,0.0008733333333333328,-0.001085418506076496,0.001954870503894725,4.571385246776632e-08,9770.208680832802,0.0004466338782148805,0.02032896354531362,0.9796710364546862,1.110223024625157e-16
234,0.0008733333333333328,-0.001085418506076496,0.001954870503894725,0.0005599999999999992,-0.001628127759114744,0.001980659255609403,0.0007553700398463852,-0.001726246280934915,0.001995426454388419,6.861182216920997e-08,9763.999947522358,0.0006699258280595795,0.02036550541719847,0.9796344945828017,-2.220446049250313e-16
235,0.0008733333333333328,-0.001085418506076496,0.001954870503894725,0.0007553700398463852,-0.001726246280934915,0.001995426454388419,0.001003580026564257,-0.00115083085395661,0.001964715303080736,4.574121477947332e-08,9763.999947522354,0.0004466172187063862,0.02036550541719848,0.9796344945828014,1.110223024625157e-16
236,0.001003580026564257,-0.00115083085395661,0.001964715303080736,0.0007553700398463852,-0.001726246280934915,0.001995426454388419,0.0009608099225031496,-0.001801020283153119,0.00201095479019014,6.865531230711965e-08,9757.428829813189,0.0006698993236253175,0.02040426292880532,0.9795957370711943,3.33066907387547e-16
237,0.001003580026564257,-0.00115083085395661,0.001964715303080736,0.0009608099225031496,-0.001801020283153119,0.00201095479019014,0.001140539948335433,-0.001200680188768746,0.00197506752694855,4.577020820474641e-08,9757.428829813191,0.0004465995490835449,0.02040426292880532,0.9795957370711945,1.110223024625157e-16
238,0.001140539948335433,-0.001200680188768746,0.00197506752694855,0.0009608099225031496,-0.001801020283153119,0.00201095479019014,0.001173541425986171,-0.001851438575662951,0.002027034268911457,6.870065691625563e-08,9750.585964207703,0.0006698716610594909,0.02044471397959709,0.9795552860204031,-2.220446049250313e-16
239,0.001140539948335433,-0.001200680188768746,0.00197506752694855,0.001173541425986171,-0.001851438575662951,0.002027034268911457,0.001282360950657447,-0.001234292383775301,0.001985787179429428,4.580043794417046e-08,9750.585964207701,0.0004465811073729943,0.02044471397959711,0.9795552860204033,-4.440892098500626e-16
240,0.001282360950657447,-0.001234292383775301,0.001985787179429428,0.001173541425986171,-0.001851438575662951,0.002027034268911457,0.001390687721648305,-0.001876819337549984,0.00204344744318675,6.874723973952455e-08,9743.565210100447,0.0006698432134164664,0.02048631305105286,0.979513686948947,1.110223024625157e-16
241,0.001282360950657447,-0.001234292383775301,0.001985787179429428,0.001390687721648305,-0.001876819337549984,0.00204344744318675,0.001427125147765537,-0.001251212891699989,0.001996729295612956,4.583149315968301e-08,9743.565210100447,0.0004465621422776439,0.02048631305105286,0.979513686948947,1.110223024625157e-16
242,0.001427125147765537,-0.001251212891699989,0.001996729295612956,0.001390687721648305,-0.001876819337549984,0.00204344744318675,0.001609312278351693,-0.001876819337549984,0.002059972352990483,6.879442895715136e-08,9736.462311382771,0.0006698143647744038,0.02052849850457875,0.9794715014954211,2.220446049250313e-16
243,0.001427125147765537,-0.001251212891699989,0.001996729295612956,0.001609312278351693,-0.001876819337549984,0.002059972352990483,0.001572874852234462,-0.001251212891699989,0.002007745902148779,4.586295263810091e-08,9736.462311382773,0.0004465429098496026,0.02052849850457877,0.9794715014954212,0
244,0.001572874852234462,-0.001251212891699989,0.002007745902148779,0.001609312278351693,-0.001876819337549984,0.002059972352990483,0.00182645857401383,-0.001851438575662951,0.002076385527265777,6.884158582773634e-08,9729.373561338449,0.0006697855050729896,0.02057070013024467,0.9794292998697554,0
245,0.001572874852234462,-0.001251212891699989,0.002007745902148779,0.00182645857401383,-0.001851438575662951,0.002076385527265777,0.001717639049342553,-0.001234292383775301,0.002018688018332308,4.589439055182426e-08,9729.373561338447,0.00044652367004866,0.02057070013024467,0.9794292998697554,0
246,0.001717639049342553,-0.001234292383775301,0.002018688018332308,0.00182645857401383,-0.001851438575662951,0.002076385527265777,0.00203919007749685,-0.001801020283153119,0.002092465005987094,6.888807335349216e-08,9722.394490715469,0.0006697570248479953,0.02061234684640227,0.9793876531535979,-1.110223024625157e-16
247,0.001717639049342553,-0.001234292383775301,0.002018688018332308,0.00203919007749685,-0.001801020283153119,0.002092465005987094,0.001859460051664567,-0.001200680188768746,0.002029407670813186,4.59253822356614e-08,9722.394490715471,0.0004465046832319966,0.02061234684640229,0.9793876531535979,-2.220446049250313e-16
248,0.001859460051664567,-0.001200680188768746,0.002029407670813186,0.00203919007749685,-0.001801020283153119,0.002092465005987094,0.002244629960153614,-0.001726246280934915,0.002107993341788814,6.8933264851543e-08,9715.618596859029,0.00066972930993386,0.02065287444627072,0.9793471255537295,-2.220446049250313e-16
249,0.001859460051664567,-0.001200680188768746,0.002029407670813186,0.002244629960153614,-0.001726246280934915,0.002107993341788814,0.001996419973435743,-0.00115083085395661,0.002039759894680999,4.595550990102862e-08,9715.618596859034,0.0004464862066225732,0.02065287444627074,0.9793471255537296,-3.33066907387547e-16
250,0.001996419973435743,-0.00115083085395661,0.002039759894680999,0.002244629960153614,-0.001726246280934915,0.002107993341788814,0.00244,-0.001628127759114744,0.002122760540567831,6.897655231817525e-08,9709.136129586883,0.0006697027362067351,0.0206917332850503,0.9793082667149496,1.110223024625157e-16
251,0.001996419973435743,-0.00115083085395661,0.002039759894680999,0.00244,-0.001628127759114744,0.002122760540567831,0.002126666666666667,-0.001085418506076496,0.00204960469386701,4.598436821211686e-08,9709.136129586879,0.0004464684908044903,0.02069173328505031,0.9793082667149496,1.110223024625157e-16
252,0.002126666666666667,-0.001085418506076496,0.00204960469386701,0.00244,-0.001628127759114744,0.002122760540567831,0.002622658152401237,-0.001507991602379483,0.002136566901293548,6.901735447936635e-08,9703.032947198351,0.0006696776644417593,0.02072839580017537,0.9792716041998246,0
253,0.002126666666666667,-0.001085418506076496,0.00204960469386701,0.002622658152401237,-0.001507991602379483,0.002136566901293548,0.002248438768267491,-0.001005327734919655,0.002058808934350822,4.601156965291086e-08,9703.032947198353,0.000446451776294506,0.02072839580017537,0.9792716041998245,1.110223024625157e-16
254,0.002248438768267491,-0.001005327734919655,0.002058808934350822,0.002622658152401237,-0.001507991602379483,0.002136566901293548,0.002790134279193219,-0.001367462446157331,0.00214922571662174,6.905512442829033e-08,9697.38945373724,0.0006696544353574155,0.02076236375805025,0.9792376362419496,1.110223024625157e-16
255,0.002248438768267491,-0.001005327734919655,0.002058808934350822,0.002790134279193219,-0.001367462446157331,0.00214922571662174,0.002360089519462146,-0.0009116416307715543,0.002067248144569617,4.603674961886024e-08,9697.389453737238,0.0004464362902382771,0.02076236375805025,0.9792376362419496,1.110223024625157e-16
256,0.002360089519462146,-0.0009116416307715543,0.002067248144569617,0.002790134279193219,-0.001367462446157331,0.00214922571662174,0.002940163553063678,-0.001208440706210694,0.002160565797791087,6.908935675869413e-08,9692.27962646742,0.0006696333649180302,0.02079317512308115,0.979206824876919,-1.110223024625157e-16
257,0.002360089519462146,-0.0009116416307715543,0.002067248144569617,0.002940163553063678,-0.001208440706210694,0.002160565797791087,0.002460109035375785,-0.0008056271374737963,0.002074808198682514,4.605957117246277e-08,9692.279626467423,0.0004464222432786871,0.02079317512308113,0.9792068248769189,0
258,0.002460109035375785,-0.0008056271374737963,0.002074808198682514,0.002940163553063678,-0.001208440706210694,0.002160565797791087,0.00307071708545632,-0.001033076878773117,0.002170433789657499,6.911959411185018e-08,9687.770140541237,0.0006696147399631121,0.02082041044904468,0.9791795895509552,1.110223024625157e-16
259,0.002460109035375785,-0.0008056271374737963,0.002074808198682514,0.00307071708545632,-0.001033076878773117,0.002170433789657499,0.002547144723637546,-0.0006887179191820777,0.00208138685992679,4.607972940790013e-08,9687.770140541241,0.000446409826642075,0.02082041044904467,0.9791795895509554,-1.110223024625157e-16
260,0.002547144723637546,-0.0006887179191820777,0.00208138685992679,0.00307071708545632,-0.001033076878773117,0.002170433789657499,0.003180029363808015,-0.0008437424587768693,0.002178696244559366,6.914543306383861e-08,9683.91959609621,0.0006695988142274655,0.02084369869879265,0.9791563013012072,1.110223024625157e-16
261,0.002547144723637546,-0.0006887179191820777,0.00208138685992679,0.003180029363808015,-0.0008437424587768693,0.002178696244559366,0.00262001957587201,-0.000562494972517913,0.002086895163194701,4.60969553758924e-08,9683.919596096212,0.000446399209484977,0.02084369869879264,0.9791563013012076,-2.220446049250313e-16
262,0.00262001957587201,-0.000562494972517913,0.002086895163194701,0.003180029363808015,-0.0008437424587768693,0.002178696244559366,0.003266622127077507,-0.0006429978694522585,0.002185241426968247,6.916652928927254e-08,9680.777851538554,0.0006695858048113822,0.0208627224059103,0.9791372775940896,1.110223024625157e-16
263,0.00262001957587201,-0.000562494972517913,0.002086895163194701,0.003266622127077507,-0.0006429978694522585,0.002185241426968247,0.002677748084718338,-0.0004286652463015057,0.002091258618133955,4.61110195261817e-08,9680.777851538549,0.0004463905365409213,0.0208627224059103,0.9791372775940896,1.110223024625157e-16
264,0.002677748084718338,-0.0004286652463015057,0.002091258618133955,0.003266622127077507,-0.0006429978694522585,0.002185241426968247,0.003329324356690069,-0.0004335578369957864,0.002189980824520217,6.918260194691894e-08,9678.385465574629,0.0006695758891536953,0.02087722210111608,0.9791227778988841,-2.220446049250313e-16
265,0.002677748084718338,-0.0004286652463015057,0.002091258618133955,0.003329324356690069,-0.0004335578369957864,0.002189980824520217,0.002719549571126713,-0.0002890385579971909,0.002094418216501935,4.61217346312793e-08,9678.385465574624,0.0004463839261024634,0.0208772221011161,0.9791227778988837,2.220446049250313e-16
266,0.002719549571126713,-0.0002890385579971909,0.002094418216501935,0.003329324356690069,-0.0004335578369957864,0.002189980824520217,0.003367288112554853,-0.0002182546785554325,0.002192850344993745,6.919343724197409e-08,9676.773249629374,0.0006695692025530437,0.02088699993675916,0.979113000063241,-1.110223024625157e-16
267,0.002719549571126713,-0.0002890385579971909,0.002094418216501935,0.003367288112554853,-0.0002182546785554325,0.002192850344993745,0.002744858741703235,-0.000145503119036955,0.002096331230150954,4.612895816131604e-08,9676.773249629376,0.0004463794683686958,0.02088699993675916,0.979113000063241,-1.110223024625157e-16
268,0.002744858741703235,-0.000145503119036955,0.002096331230150954,0.003367288112554853,-0.0002182546785554325,0.002192850344993745,0.00338,0,0.002193811183047044,6.919889112906273e-08,9675.961931622203,0.0006695658362752804,0.02089192245456331,0.9791080775454367,0
269,0.002744858741703235,-0.000145503119036955,0.002096331230150954,0.00338,0,0.002193811183047044,0.002753333333333333,0,0.002096971788853153,4.613259408604183e-08,9675.961931622205,0.0004463772241835205,0.0208919224545633,0.9791080775454367,0
270,0.00338,0,0.002193811183047044,0.004006666666666667,0,0.002310439496924036,0.00398971748340647,0.0002910062380739104,0.002309158379519637,9.274948472429392e-08,9622.202206233267,0.0008924542965410996,0.02122110712321227,0.978778892876788,-2.220446049250313e-16
271,0.00338,0,0.002193811183047044,0.00398971748340647,0.0002910062380739104,0.002309158379519637,0.003367288112554853,0.0002182546785554328,0.002192850344993745,6.956211354322042e-08,9622.202206233267,0.0006693407224058247,0.0212211071232123,0.9787788928767877,0
272,0.003367288112554853,0.0002182546785554328,0.002192850344993745,0.00398971748340647,0.0002910062380739104,0.002309158379519637,0.003939099142253425,0.0005780771159943833,0.002305332352221598,9.273935713973523e-08,9623.320946400936,0.0008924605981185712,0.02121419601185855,0.9787858039881411,3.33066907387547e-16
273,0.003367288112554853,0.0002182546785554328,0.002192850344993745,0.003939099142253425,0.0005780771159943833,0.002305332352221598,0.003329324356690069,0.0004335578369957875,0.002189980824520217,6.955451785480142e-08,9623.320946400934,0.0006693454485889283,0.02121419601185858,0.9787858039881413,1.110223024625157e-16
274,0.003329324356690069,0.0004335578369957875,0.002189980824520217,0.003939099142253425,0.0005780771159943833,0.002305332352221598,0.003855496169436677,0.0008573304926030095,0.002299013155485639,9.271923564746047e-08,9625.544351425722,0.0008924731149549236,0.02120046845709755,0.9787995315429021,3.33066907387547e-16
275,0.003329324356690069,0.0004335578369957875,0.002189980824520217,0.003855496169436677,0.0008573304926030095,0.002299013155485639,0.003266622127077508,0.0006429978694522571,0.002185241426968247,6.953942673559545e-08,9625.54435142572,0.0006693548362161934,0.02120046845709756,0.9787995315429023,1.110223024625157e-16
276,0.003266622127077508,0.0006429978694522571,0.002185241426968247,0.003855496169436677,0.0008573304926030095,0.002299013155485639,0.00374003915174402,0.001124989945035825,0.002290286245607131,9.268938596509307e-08,9628.84440698437,0.000892491675636802,0.02118011245261722,0.9788198875473827,1.110223024625157e-16
277,0.003266622127077508,0.0006429978694522571,0.002185241426968247,0.00374003915174402,0.001124989945035825,0.002290286245607131,0.003180029363808015,0.0008437424587768689,0.002178696244559366,6.95170394738198e-08,9628.844406984372,0.0006693687567276015,0.02118011245261722,0.9788198875473827,1.110223024625157e-16
