tri_id,foot_cx_m,foot_cy_m,foot_area_m2,path_len_m,alpha_dot_disp,att,Ponplane_W,I_Wm2
114,0.0005482926689096792,-0.0004079976070471969,4.560660362233579e-08,0.001319669674647499,0.1880462546888268,0.6865388188256514,0.0003066696497135795,6724.237837421165
115,0.0007542505751854637,-0.0003588848482860609,2.280330181116788e-08,0.001325339535440289,0.1888541811776854,0.6854303688182346,0.000153087258392827,6713.38123139048
116,0.0006022951766993798,-0.0005186281733531602,4.56108468048737e-08,0.001323702987628526,0.1886209813909974,0.6857501278117629,0.0003063138019683181,6715.810457954208
117,0.000801154943673309,-0.0004459464494936187,2.280542340243686e-08,0.001328836450513143,0.1893524738906598,0.6847476191678511,0.0001529329985583567,6705.992511501237
118,0.000668788033328521,-0.0006222610763593183,4.561604174675205e-08,0.001328669110762115,0.1893286288224188,0.6847802756539548,0.0003058762459821183,6705.453482357384
119,0.0008578590972402666,-0.0005269905782907344,2.280802087337601e-08,0.001333062938246186,0.1899547270180517,0.6839233329062526,0.0001527467342784984,6697.062192572828
120,0.0007468759717528514,-0.0007174966098725143,4.562211796109031e-08,0.001334500958700175,0.1901596376602573,0.6836431039933308,0.0003053632295044677,6693.315504661631
121,0.0009235994043778252,-0.000600922518097126,2.28110589805452e-08,0.001337961901684475,0.1906528045325377,0.6829691361638718,0.0001525310939674973,6686.716916456448
122,0.0008355072183812928,-0.0008030476715512047,4.562899302646448e-08,0.001341119744138701,0.1911027811121427,0.6823547724228982,0.0003047820458818369,6679.569845099707
123,0.0009974902404428514,-0.0006667429603316538,2.281449651323223e-08,0.001343467153560457,0.1914372750832195,0.6818984379660201,0.0001522891092773856,6675.102787784913
124,0.0009334874880438989,-0.0008777571260900507,4.563657371509098e-08,0.001348436039039251,0.1921453161348602,0.6809334971707052,0.0003041409159473172,6664.411702904521
125,0.00107853578065029,-0.0007235614918689957,2.281828685754549e-08,0.001349504307966948,0.1922975390545143,0.6807262213543769,0.0001520241678022291,6662.383059311842
126,0.001039495902570562,-0.0009406134647715622,4.564475726731571e-08,0.001356350979684316,0.193273155148647,0.6793992614643108,0.0003034488571392974,6648.055007986303
127,0.001165643282229079,-0.0007706086530041327,2.282237863365782e-08,0.001355991782885431,0.1932219714213673,0.679468813397203,0.0001517399610081905,6648.735587289249
128,0.00115210263024986,-0.0009907645489733363,4.565343279442055e-08,0.001364757599503601,0.1944710559581968,0.6777735038876326,0.0003027155427092483,6630.729042269175
129,0.001257637686100394,-0.0008072464019348815,2.282671639721028e-08,0.001362841900197119,0.1941980784952645,0.6781436386999687,0.0001514404284369305,6634.350109831765
130,0.001269788019670627,-0.001027529248248988,4.566248279008063e-08,0.001373542271870612,0.1957228273438768,0.6760787912093592,0.0003019511539536651,6612.674902978747
131,0.001353277350103835,-0.0008329768410408068,2.283124139504029e-08,0.001369962068476435,0.1952126664663232,0.6767689611460217,0.0001511296992562984,6619.425402296733
132,0.001390962980093616,-0.001050406809386618,4.567178472936924e-08,0.001382586243559987,0.1970115475716423,0.6743384821167349,0.0003011662283828464,6594.141879224209
133,0.001451270709492498,-0.0008474490816388261,2.283589236468457e-08,0.001377256032728096,0.1962520194845046,0.6753636185743506,0.0001508120322264347,6604.166363109315
134,0.00151399034190974,-0.001059083821187182,4.568121273317973e-08,0.001391767238297278,0.1983197928907707,0.6725763880478555,0.0003003715066286392,6575.383810037725
135,0.001550293646418629,-0.0008504641472564515,2.284060636658997e-08,0.001384625174296242,0.1973020848900917,0.6739467549504744,0.0001504917551146271,6588.781081344605
136,0.001637206915261238,-0.00105343867033917,4.569063927513332e-08,0.001400961108843254,0.1996298729475199,0.6708164369063767,0.0002995777807056848,6556.655486952818
137,0.001649007338707031,-0.0008419778405639953,2.284531963756661e-08,0.001391969843461273,0.1983486631019987,0.6725375543242244,0.000150173204531808,6573.477933960038
138,0.001758945952864026,-0.001033543416381802,4.569993690765607e-08,0.001410043515350022,0.2009240699423876,0.6690823448977089,0.0002987957459922124,6538.209157618232
139,0.001746076349618134,-0.0008221015256840696,2.284996845382809e-08,0.001399190706758679,0.1993775996038908,0.6711549805157225,0.0001498606670829454,6558.462756119869
140,0.001877559714777227,-0.0009996630479747021,4.570897998382009e-08,0.001418891607318415,0.2021848783005329,0.6673973010824356,0.0002980358590031901,6520.291179297543
141,0.001840186714768409,-0.0007911008053413305,2.28544899919102e-08,0.001406190090812975,0.2003749764337244,0.6698175260517105,0.0001495583226276452,6543.936122861823
142,0.001991441828584772,-0.0009522521180995075,4.571764635172927e-08,0.001427385686383728,0.2033952416103345,0.665783668539459,0.0002973082027082924,6503.138862857201
